Year,Team,Index,kenpom_Rk,kenpom_NetRtg,kenpom_ORtg,kenpom_ORtg_Rank,kenpom_DRtg,kenpom_DRtg_Rank,kenpom_AdjT,kenpom_AdjT_Rank,kenpom_Luck,kenpom_Luck_Rank,kenpom_SOS_NetRtg,kenpom_SOS_NetRtg_Rank,kenpom_SOS_ORtg,kenpom_SOS_ORtg_Rank,kenpom_SOS_DRtg,kenpom_SOS_DRtg_Rank,kenpom_NCSOS_NetRtg,kenpom_NCSOS_NetRtg_Rank
2022,Michigan St.,180,42,14.76,111.9,31,97.1,67,67.5,147,0.052,69,10.93,14,109.4,4,98.5,32,3.91,56
2022,Iowa St.,133,43,14.63,103.1,171,88.5,5,66.3,226,0.049,74,11.25,11,108.1,16,96.9,11,-6.84,327
2022,Washington St.,361,44,14.46,107.7,82,93.3,28,66.3,224,-0.084,338,5.09,82,105.7,76,100.6,99,-3.37,257
2022,Dayton,68,45,14.46,109.1,68,94.6,39,63.1,344,-0.039,270,2.07,112,103.7,127,101.6,114,-1.86,215
2022,Colorado St.,60,46,14.45,112.9,24,98.4,89,65.4,270,0.121,6,5.02,84,104.9,88,99.9,72,-2.32,230
2022,USC,339,47,14.14,109.8,54,95.6,45,66.2,231,0.06,57,5.14,81,104.8,90,99.7,67,-4.72,292
2022,Indiana,129,48,14.04,107.0,95,92.9,24,67.2,175,-0.02,223,8.51,38,108.1,17,99.6,64,-6.23,319
2022,Mississippi St.,185,49,13.86,109.7,56,95.8,46,65.6,259,-0.087,341,7.96,47,106.3,61,98.3,25,-1.63,202
2022,Creighton,65,50,13.78,105.9,112,92.2,19,67.2,178,0.086,28,9.11,25,107.5,34,98.4,27,-0.67,178
2022,UAB,324,51,13.67,112.4,27,98.8,99,68.9,79,-0.035,256,-0.77,159,102.0,189,102.8,147,-2.46,234
2022,Seton Hall,277,52,13.61,107.1,91,93.5,31,67.3,167,0.033,111,8.91,29,107.5,32,98.6,36,0.99,130
2022,Xavier,379,53,13.36,111.2,37,97.8,82,68.6,100,0.01,152,7.92,48,106.4,60,98.4,31,0.98,131
2022,Vermont,354,54,13.2,111.1,39,97.9,83,64.9,292,-0.028,241,-7.0,319,99.0,323,106.0,293,1.92,107
2022,St. John's,296,55,13.07,110.3,46,97.2,72,73.6,1,-0.101,346,6.71,68,105.8,72,99.1,48,-7.17,333
2022,Marquette,166,56,13.06,109.2,64,96.2,55,70.9,25,0.021,137,9.5,23,107.3,40,97.8,20,4.04,51
2022,North Texas,217,57,12.98,105.8,116,92.8,22,59.3,358,0.001,170,0.26,136,103.8,122,103.5,180,4.85,41
2022,BYU,19,58,12.94,110.1,50,97.2,70,68.0,118,0.026,120,5.01,85,105.0,86,100.0,73,5.74,31
2022,Florida,91,59,12.67,110.2,47,97.6,77,65.4,267,-0.018,215,7.6,54,106.0,68,98.4,29,-2.33,231
2022,Utah St.,347,60,12.63,109.8,55,97.1,68,66.8,200,-0.133,358,4.59,91,104.8,92,100.2,83,3.3,73
2022,Kansas St.,139,61,12.6,109.6,57,97.0,66,66.6,213,-0.092,344,11.66,8,107.3,41,95.7,2,-4.37,282
2022,SMU,260,62,12.59,108.9,70,96.3,57,68.4,107,0.048,76,3.12,104,104.1,115,101.0,106,-2.73,243
2022,VCU,350,63,12.31,101.1,209,88.8,7,68.6,95,0.059,61,5.66,77,106.2,65,100.5,92,5.47,35
2022,Vanderbilt,353,64,12.27,107.2,90,94.9,40,67.8,130,-0.053,300,8.58,36,107.1,46,98.5,33,-0.82,182
2022,Wyoming,378,65,11.94,109.1,67,97.2,71,66.1,239,0.056,65,4.1,97,104.7,97,100.6,100,-1.05,186
2022,West Virginia,365,66,11.76,108.3,77,96.6,63,68.0,122,-0.001,177,12.52,3,108.4,11,95.9,4,-0.37,168
2022,Chattanooga,51,67,11.51,109.0,69,97.5,76,64.7,304,0.007,158,0.46,131,105.1,85,104.7,240,1.74,111
2022,Saint Louis,265,68,11.45,109.3,63,97.8,81,67.9,124,-0.021,224,3.38,102,104.8,93,101.4,110,2.33,95
2022,Syracuse,303,69,11.45,115.4,15,104.0,207,67.6,144,-0.065,316,8.15,43,107.4,38,99.3,50,3.25,75
2022,Missouri St.,188,70,11.4,113.2,23,101.7,151,67.1,181,-0.04,273,0.77,127,103.8,123,103.0,159,-3.01,249
2022,Clemson,55,71,11.36,110.1,49,98.8,101,66.3,227,-0.083,335,6.77,66,107.0,51,100.2,86,-0.41,169
2022,Virginia,356,72,11.23,107.6,85,96.4,59,59.5,357,0.025,125,7.03,62,107.3,42,100.2,84,-4.06,275
2022,Fresno St.,98,73,11.14,105.5,126,94.4,37,61.8,355,-0.052,299,1.32,118,103.1,149,101.8,116,-4.07,276
2022,Furman,99,74,11.02,113.9,20,102.9,174,64.8,297,-0.072,326,-0.23,145,104.0,116,104.3,221,1.26,127
2022,Towson,320,75,10.91,109.6,58,98.7,96,64.8,302,-0.015,208,-1.99,190,101.7,204,103.7,187,-1.67,205
2022,Santa Clara,274,76,10.83,111.8,32,101.0,132,70.8,26,-0.014,206,2.35,109,103.0,156,100.6,98,-1.82,212
2022,Rutgers,258,77,10.82,106.9,96,96.1,53,64.9,295,0.001,172,7.92,49,108.1,18,100.2,81,-10.43,354
2022,St. Bonaventure,294,78,10.71,109.2,65,98.5,91,65.7,254,0.1,18,4.94,87,104.8,94,99.8,68,1.64,114
2022,Colorado,59,79,10.64,106.5,108,95.9,48,67.4,160,0.041,89,5.01,86,105.5,79,100.5,93,-7.62,339
2022,New Mexico St.,205,80,10.61,107.1,92,96.5,61,66.1,238,0.085,30,1.21,122,102.5,172,101.3,109,3.48,71
2022,South Dakota St.,283,81,10.58,115.4,14,104.8,217,69.4,61,0.054,67,-4.16,249,102.9,158,107.1,332,3.6,66
2022,Oregon,234,82,10.33,110.0,52,99.6,115,67.9,123,0.014,146,7.47,56,106.3,63,98.8,40,3.17,78
2022,Maryland,168,83,10.06,109.4,61,99.3,112,66.6,211,-0.035,259,9.02,28,108.5,10,99.5,57,-0.52,173
2022,Drake,74,84,9.48,108.8,73,99.3,113,66.2,228,-0.006,192,0.69,129,103.7,126,103.0,156,-4.51,284
2022,Richmond,255,85,9.45,108.1,79,98.7,94,66.8,197,0.061,55,5.07,83,105.5,80,100.5,90,2.42,94
2022,Belmont,23,86,9.43,108.5,76,99.0,104,68.9,80,0.066,51,-1.97,189,101.5,214,103.5,173,5.3,38
2022,Northwestern,224,87,9.38,106.6,101,97.2,73,67.7,137,-0.077,331,7.86,51,107.8,22,100.0,74,-11.01,357
2022,Penn St.,239,88,9.31,105.3,131,96.0,50,62.0,354,-0.037,263,9.4,24,109.4,3,100.0,76,-2.83,247
2022,Iona,131,89,8.95,108.0,80,99.0,105,69.2,71,-0.006,191,-0.97,164,101.7,203,102.7,144,3.66,65
2022,UNLV,338,90,8.79,107.5,87,98.7,97,66.2,230,-0.02,218,4.22,94,104.1,113,99.9,70,1.18,128
2022,Northern Iowa,222,91,8.45,110.6,43,102.2,162,67.3,170,0.04,91,4.16,95,104.7,96,100.6,96,4.37,46
2022,Middle Tennessee,181,92,8.22,106.6,103,98.4,88,67.1,186,-0.014,205,-1.41,176,102.5,171,103.9,205,-1.24,192
2022,Grand Canyon,110,93,8.11,104.7,143,96.5,62,65.5,265,0.009,154,-3.55,232,99.7,303,103.3,169,-7.0,331
2022,Wichita St.,370,94,8.11,104.0,159,95.9,47,66.9,193,-0.037,267,4.61,90,104.6,100,100.0,75,1.68,113
2022,Toledo,319,95,8.04,110.2,48,102.1,160,68.8,86,0.039,94,-3.93,242,101.9,197,105.8,282,2.05,104
2022,Bradley,30,96,7.99,104.8,141,96.8,64,67.2,176,-0.09,343,1.21,120,103.7,128,102.5,131,-2.27,228
2022,Arizona St.,12,97,7.94,101.2,207,93.2,27,67.3,168,0.005,162,9.71,22,107.4,39,97.7,17,8.35,18
2022,Tulane,322,98,7.79,108.8,71,101.0,134,68.0,120,-0.067,321,4.65,89,104.2,110,99.6,61,-2.0,220
2022,South Carolina,280,99,7.53,101.5,201,93.9,32,70.5,33,0.105,16,8.85,32,107.7,28,98.8,41,-0.24,164
2022,Louisiana Tech,158,100,7.3,105.6,123,98.3,85,68.5,102,0.025,123,-0.51,153,102.9,159,103.4,171,0.48,142
2022,Cincinnati,54,101,7.24,104.6,145,97.3,75,67.6,143,-0.051,295,2.81,106,103.3,137,100.5,94,-5.61,309
2022,Saint Peter's,267,102,7.24,100.3,231,93.0,25,65.9,247,0.018,139,0.25,137,103.1,150,102.8,149,3.97,52
2022,DePaul,69,103,6.74,106.9,97,100.2,122,68.8,91,-0.025,237,6.63,69,105.9,69,99.3,55,-7.91,340
2022,UCF,330,104,6.27,106.6,104,100.3,126,67.4,154,0.054,68,3.68,100,103.4,135,99.7,65,-3.64,264
2022,Florida St.,96,105,6.2,105.3,130,99.1,106,67.8,129,0.075,38,7.96,46,109.1,5,101.1,108,0.04,155
2022,Stanford,298,106,6.09,105.2,132,99.1,109,65.8,252,0.075,40,8.67,34,106.8,53,98.2,23,1.52,120
2022,Princeton,246,107,6.03,112.3,29,106.3,250,66.9,195,0.04,93,-4.04,244,100.9,236,105.0,250,-4.95,297
2022,Mississippi,184,108,6.02,105.7,119,99.7,117,65.2,278,-0.07,322,7.43,58,106.2,66,98.8,39,-1.8,211
2022,Minnesota,183,109,5.18,107.1,93,101.9,153,65.1,285,0.006,159,8.87,31,107.8,25,98.9,44,-3.69,266
2022,Washington,360,110,5.17,104.1,158,98.9,103,69.5,59,0.078,34,5.82,76,105.9,71,100.1,77,-2.3,229
2022,Wofford,376,111,5.03,106.5,109,101.5,146,64.2,325,-0.031,248,-0.29,148,104.4,108,104.7,239,-0.3,166
2022,Western Kentucky,368,112,4.9,106.6,105,101.7,150,68.6,96,-0.033,252,-1.24,173,102.3,180,103.5,176,-1.29,198
2022,George Mason,101,113,4.84,105.9,115,101.1,135,64.8,298,-0.108,348,1.81,114,103.9,119,102.1,121,-1.26,194
2022,Boston College,27,114,4.55,104.5,146,100.0,120,64.9,294,-0.08,334,5.61,78,105.7,75,100.1,80,-6.99,330
2022,Nevada,201,115,4.55,106.6,107,102.0,156,70.2,41,-0.035,258,6.9,64,106.2,64,99.3,56,4.11,50
2022,Temple,307,116,4.48,102.1,194,97.7,78,66.3,223,0.083,31,3.71,99,103.9,118,100.2,85,-1.69,208
2022,Colgate,58,117,4.41,108.2,78,103.8,201,67.2,177,-0.076,329,-7.4,327,99.3,317,106.7,316,2.1,101
2022,Morehead St.,192,118,4.35,103.4,165,99.1,108,64.8,301,0.024,126,-3.08,217,100.7,248,103.8,195,3.68,63
2022,Utah Valley,349,119,4.33,102.7,184,98.3,87,65.8,250,-0.011,202,-1.13,169,101.5,215,102.6,139,2.18,99
2022,Hofstra,117,120,3.97,108.8,72,104.9,218,69.0,77,0.06,59,0.21,139,103.9,117,103.7,190,5.38,36
2022,Butler,35,121,3.89,102.6,187,98.7,95,63.9,334,0.008,156,10.49,16,108.2,15,97.7,16,2.0,106
2022,Utah,346,122,3.86,107.3,88,103.5,189,66.2,235,-0.121,356,6.09,72,105.4,83,99.3,52,-1.26,195
2022,Stephen F. Austin,299,123,3.84,102.3,191,98.4,90,69.1,72,0.03,115,-1.88,187,101.9,194,103.8,198,3.09,80
2022,Liberty,150,124,3.83,104.9,138,101.1,139,65.3,273,-0.034,254,-5.08,269,100.7,250,105.8,281,-0.64,176
2022,Southern Illinois,289,125,3.7,102.5,189,98.8,100,62.1,351,-0.071,323,0.21,138,102.9,157,102.7,145,-5.76,311
2022,Akron,3,126,3.62,105.6,121,102.0,158,62.1,352,0.013,147,-5.13,270,100.7,255,105.8,280,-4.48,283
2022,Louisville,159,127,3.59,103.0,173,99.4,114,67.0,188,0.001,171,7.52,55,107.6,29,100.1,78,1.52,119
2022,N.C. State,196,128,3.55,109.6,59,106.0,246,66.9,192,-0.076,330,6.72,67,107.0,49,100.3,88,-3.18,253
2022,Florida Atlantic,93,129,3.49,105.4,129,101.9,154,67.5,152,-0.108,349,-3.06,216,101.6,207,104.7,237,-6.79,325
2022,Buffalo,34,130,3.39,106.9,98,103.5,192,71.0,20,-0.033,251,-3.45,230,101.8,201,105.2,257,5.36,37
2022,Abilene Christian,1,131,3.38,104.1,157,100.7,128,70.3,37,0.04,92,-2.21,197,100.6,263,102.8,148,-2.82,246
2022,Rhode Island,253,132,3.27,99.3,249,96.0,51,67.3,171,-0.089,342,0.76,128,103.8,124,103.0,158,-3.07,251
2022,UC Irvine,326,133,3.13,99.4,247,96.3,56,65.2,279,-0.005,188,-0.24,146,102.1,186,102.4,128,6.25,28
2022,Ohio,228,134,3.12,104.2,151,101.1,137,67.6,145,0.034,107,-5.85,289,100.8,242,106.7,314,-4.56,287
2022,UC Santa Barbara,329,135,3.1,105.1,133,102.0,159,65.6,261,-0.084,336,-5.62,284,99.2,320,104.8,247,-10.82,356
2022,Texas St.,316,136,3.08,105.7,120,102.7,171,63.8,335,0.114,9,-3.17,221,100.7,253,103.8,200,-1.68,206
2022,Missouri,187,137,3.01,104.1,153,101.1,138,65.6,260,-0.02,219,10.34,18,107.1,47,96.7,8,2.07,103
2022,Montana St.,191,138,2.94,104.3,150,101.4,143,67.5,153,0.085,29,-6.02,294,101.6,208,107.6,345,-1.34,199
2022,Seattle,276,139,2.92,99.9,240,96.9,65,70.5,32,0.043,85,-5.77,287,100.0,288,105.8,278,-9.96,352
2022,Nebraska,199,140,2.83,105.8,117,102.9,178,71.2,19,-0.057,306,8.56,37,107.8,23,99.3,51,-3.49,259
2022,Delaware,70,141,2.64,107.0,94,104.3,213,66.7,204,0.038,101,-1.57,181,102.3,179,103.8,199,-3.75,268
2022,California,41,142,2.38,100.5,222,98.2,84,64.1,330,-0.048,291,6.07,73,105.8,73,99.7,66,-2.67,239
2022,Sam Houston St.,268,143,2.31,100.6,221,98.3,86,64.8,299,-0.004,184,-1.07,167,101.6,206,102.7,141,3.3,74
2022,Charleston,48,144,2.27,104.7,142,102.4,163,73.5,2,-0.035,257,-0.75,158,103.0,153,103.8,193,1.38,124
2022,Longwood,155,145,2.22,105.9,114,103.7,199,66.1,236,0.115,7,-7.31,326,98.7,334,106.0,292,-7.2,334
2022,UNC Wilmington,337,146,2.04,105.1,135,103.1,183,65.5,263,0.155,3,-2.36,202,102.3,177,104.7,238,-5.48,306
2022,Yale,380,147,1.98,100.7,218,98.8,98,68.8,88,0.063,53,-1.48,180,103.3,139,104.8,246,0.65,137
2022,Jacksonville St.,136,148,1.97,105.1,134,103.2,184,65.1,283,-0.005,189,-4.68,261,100.6,256,105.3,261,-0.23,161
2022,Wagner,358,149,1.67,101.9,196,100.3,123,66.5,217,0.081,33,-9.4,355,97.7,353,107.1,330,1.43,122
2022,Georgia St.,106,150,1.6,101.5,202,99.9,119,67.3,169,0.062,54,-0.97,163,101.2,223,102.1,123,2.05,105
2022,Kent St.,141,151,1.58,101.6,198,100.0,121,66.0,243,0.056,66,-3.56,234,102.4,175,105.9,291,0.3,147
2022,North Dakota St.,215,152,1.54,102.9,174,101.4,144,66.4,221,0.101,17,-5.42,278,102.8,162,108.2,353,-1.84,214
2022,Drexel,75,153,1.52,104.5,147,102.9,176,66.4,220,-0.063,312,-1.07,168,103.4,136,104.4,229,0.97,132
2022,Cal St. Fullerton,39,154,1.47,104.1,152,102.7,173,66.1,242,0.047,77,-2.99,214,100.5,267,103.5,174,-3.84,270
2022,Coastal Carolina,57,155,1.3,102.6,186,101.3,142,67.0,191,-0.078,332,-2.9,212,100.6,258,103.5,177,1.52,118
2022,Georgia Tech,107,156,1.2,100.4,225,99.2,110,68.0,117,-0.021,227,6.42,71,107.0,50,100.6,97,-6.33,320
2022,South Alabama,279,157,1.18,102.8,179,101.6,149,66.5,219,-0.04,272,-4.21,251,99.8,298,104.0,209,-1.69,207
2022,Monmouth,189,158,1.12,102.6,188,101.4,145,66.2,234,0.076,37,-0.59,155,102.0,188,102.6,135,3.83,60
2022,Winthrop,373,159,0.89,105.9,113,105.0,222,68.3,109,0.115,8,-2.94,213,100.8,246,103.7,188,6.22,29
2022,Long Beach St.,154,160,0.77,103.3,169,102.6,166,70.9,23,0.109,14,-0.0,141,102.5,173,102.5,132,6.47,24
2022,New Mexico,204,161,0.73,106.6,106,105.9,243,70.9,22,-0.04,274,4.72,88,104.8,91,100.1,79,1.6,115
2022,Southern Utah,293,162,0.61,106.7,99,106.1,249,68.5,104,0.051,71,-5.25,273,100.3,275,105.6,269,1.55,116
2022,Saint Joseph's,264,163,0.6,100.4,226,99.8,118,68.0,121,-0.085,339,1.85,113,103.3,138,101.5,111,-1.92,217
2022,Jacksonville,135,164,0.49,100.2,233,99.7,116,61.5,356,0.047,78,-5.37,276,101.6,209,107.0,324,-3.25,256
2022,Oral Roberts,233,165,0.34,109.5,60,109.1,290,70.3,36,-0.027,239,-4.8,262,102.6,168,107.4,338,2.98,82
2022,Appalachian St.,10,166,0.26,101.0,211,100.8,129,64.5,317,0.015,142,-1.01,166,102.6,169,103.6,181,7.01,21
2022,Gardner Webb,100,167,0.22,96.6,293,96.4,58,67.4,155,-0.029,244,-4.14,247,101.5,213,105.6,272,2.79,88
2022,UTEP,344,168,0.17,100.7,219,100.5,127,66.6,209,0.039,95,-1.69,183,102.1,185,103.8,197,-1.74,209
2022,Hawaii,115,169,0.06,101.6,199,101.5,148,65.2,280,-0.01,198,-4.44,255,99.8,296,104.3,223,-5.4,302
2022,VMI,351,170,-0.18,110.3,45,110.5,316,68.9,78,-0.032,250,-0.28,147,103.7,129,103.9,206,-1.07,187
2022,Tulsa,323,171,-0.27,103.6,163,103.9,206,66.5,214,-0.066,318,2.79,107,103.5,131,100.7,101,-6.08,318
2022,Wright St.,377,172,-0.28,106.3,110,106.6,253,68.9,85,0.003,165,-6.76,316,100.2,280,107.0,326,-0.23,162
2022,Fordham,97,173,-0.43,94.7,321,95.1,41,67.6,139,0.017,140,-0.61,156,103.7,125,104.3,225,-7.43,336
2022,Weber St.,363,174,-0.48,103.3,170,103.8,204,69.5,60,0.023,129,-6.01,292,101.0,232,107.0,325,-0.42,170
2022,Georgetown,103,175,-0.48,104.9,140,105.4,228,70.1,43,-0.11,351,8.39,40,106.5,56,98.1,22,-1.94,218
2022,Norfolk St.,209,176,-0.49,102.1,195,102.6,167,66.8,198,0.128,5,-10.02,357,95.5,358,105.5,267,-4.18,279
2022,UC Riverside,327,177,-0.58,100.3,228,100.9,131,65.3,271,0.004,164,-2.74,207,99.9,295,102.6,136,2.89,86
2022,UNC Greensboro,336,178,-0.66,100.5,223,101.2,140,62.2,349,0.037,104,-1.42,177,104.4,106,105.8,283,-3.24,255
2022,East Carolina,78,179,-0.86,102.7,183,103.5,191,67.7,138,0.074,41,1.11,123,102.2,181,101.1,107,-8.14,342
2022,Portland,242,180,-0.89,102.7,182,103.6,196,69.1,74,0.045,80,-1.91,188,102.0,193,103.9,201,-6.58,322
2022,Arkansas St.,15,181,-1.12,99.9,238,101.0,133,68.3,110,0.065,52,-3.35,229,100.8,245,104.2,211,-5.87,315
2022,Samford,269,182,-1.12,105.0,136,106.1,247,69.1,75,0.162,2,-0.91,160,104.3,109,105.2,256,-3.97,272
2022,Louisiana,156,183,-1.15,101.5,200,102.6,169,69.6,56,-0.022,230,-2.63,205,100.4,274,103.0,155,-2.11,224
2022,Navy,198,184,-1.19,95.3,310,96.5,60,64.7,306,0.037,103,-6.87,318,100.3,277,107.1,335,3.83,59
2022,Massachusetts,170,185,-1.22,111.8,33,113.0,342,69.1,76,0.052,70,1.21,121,102.0,190,100.8,102,-2.64,237
2022,East Tennessee St.,79,186,-1.25,107.7,83,108.9,286,65.3,272,0.021,138,1.07,124,105.2,84,104.1,210,4.22,48
2022,Texas Southern,315,187,-1.28,97.6,274,98.9,102,68.2,113,0.022,131,-6.25,305,98.7,333,105.0,249,10.0,11
2022,Oakland,227,188,-1.31,102.9,175,104.2,211,67.4,158,0.022,132,-4.65,259,101.4,217,106.0,295,8.53,16
2022,Bryant,32,189,-1.32,103.8,160,105.1,223,72.6,4,0.112,11,-8.47,346,98.0,345,106.5,307,0.01,156
2022,Niagara,207,190,-1.47,100.3,229,101.8,152,64.3,322,-0.044,282,-2.23,200,101.5,211,103.8,191,-1.26,193
2022,Illinois St.,127,191,-1.5,105.0,137,106.5,251,68.0,119,-0.103,347,0.42,133,103.2,147,102.7,146,-5.48,305
2022,Troy,321,192,-1.59,98.7,258,100.3,124,67.0,190,0.082,32,-2.84,208,101.1,226,103.9,204,-4.27,281
2022,Cornell,64,193,-1.62,103.4,166,105.0,221,71.7,16,0.041,87,-2.86,209,102.0,191,104.8,248,-1.64,203
2022,Old Dominion,232,194,-1.69,100.9,213,102.6,168,64.3,321,-0.078,333,-0.35,150,102.9,160,103.2,165,-1.07,188
2022,Pittsburgh,241,195,-1.76,99.7,243,101.5,147,64.0,332,0.05,73,7.0,63,107.5,30,100.5,91,0.3,148
2022,Mercer,173,196,-1.81,105.6,122,107.4,268,64.7,309,0.023,128,0.38,134,104.9,89,104.5,234,1.46,121
2022,Cleveland St.,56,197,-1.98,103.3,168,105.3,227,67.8,127,-0.015,207,-7.97,340,99.2,321,107.1,334,0.26,150
2022,Northern Kentucky,223,198,-2.09,100.9,214,103.0,180,64.1,327,-0.004,185,-7.97,339,99.6,311,107.6,343,-4.51,285
2022,Dartmouth,66,199,-2.43,98.6,259,101.1,136,64.7,310,-0.122,357,-1.28,174,103.2,144,104.5,232,2.63,92
2022,Bellarmine,22,200,-2.48,107.9,81,110.4,312,62.0,353,0.113,10,-1.46,178,103.2,143,104.7,242,12.84,4
2022,Charlotte,50,201,-2.52,104.9,139,107.4,267,65.5,266,0.095,24,-1.24,172,102.4,174,103.7,185,-0.27,165
2022,Valparaiso,352,202,-2.63,102.7,181,105.4,229,65.1,288,-0.024,235,0.32,135,103.2,141,102.9,154,-5.49,307
2022,Loyola Marymount,162,203,-2.71,105.8,118,108.5,280,65.9,249,-0.003,183,3.53,101,104.5,104,100.9,105,1.89,108
2022,Brown,31,204,-2.75,100.3,230,103.0,182,67.3,165,-0.047,288,-0.92,162,103.0,154,103.9,203,2.98,83
2022,Nicholls St.,208,205,-2.79,100.8,216,103.6,197,69.8,51,0.021,135,-7.59,332,100.0,287,107.6,344,0.37,145
2022,Fairfield,89,206,-2.85,100.6,220,103.5,190,64.3,323,-0.072,325,-3.75,236,100.5,266,104.3,220,-7.06,332
2022,Marist,165,207,-2.88,100.8,215,103.7,200,66.2,233,-0.048,292,-4.13,246,100.5,270,104.6,236,-7.54,338
2022,Florida Gulf Coast,95,208,-2.96,104.4,148,107.4,266,70.2,40,0.072,45,-6.07,297,100.2,282,106.2,298,-5.85,314
2022,UNC Asheville,335,209,-2.97,102.3,190,105.3,226,66.8,199,-0.036,260,-5.35,274,100.3,278,105.6,271,-0.46,171
2022,South Dakota,282,210,-3.05,104.4,149,107.5,269,65.7,256,0.058,63,-6.18,301,102.6,165,108.8,357,-5.83,313
2022,Penn,238,211,-3.34,106.2,111,109.5,295,67.6,140,0.031,114,0.98,125,103.4,133,102.4,129,6.82,22
2022,Tarleton St.,305,212,-3.39,99.6,245,103.0,179,63.1,343,-0.037,266,-0.48,152,101.8,199,102.3,126,8.55,15
2022,Campbell,42,213,-3.46,100.7,217,104.2,210,62.4,345,-0.046,286,-5.83,288,98.7,332,104.5,235,-1.02,185
2022,UMKC,333,214,-3.55,100.0,235,103.5,193,67.4,162,0.058,64,-5.04,268,103.2,145,108.2,352,0.78,134
2022,Southern,288,215,-3.63,96.7,290,100.3,125,69.9,47,-0.032,249,-6.16,299,98.9,326,105.1,252,6.03,30
2022,Northern Colorado,220,216,-3.82,107.7,84,111.5,329,69.6,57,0.1,19,-3.84,241,101.5,212,105.4,264,7.4,20
2022,Eastern Washington,84,217,-3.86,104.1,156,107.9,278,69.7,52,-0.0,173,-5.21,272,101.1,225,106.3,300,3.05,81
2022,Boston University,28,218,-3.99,105.4,128,109.4,294,65.1,286,0.043,84,-7.88,338,97.8,351,105.7,273,-4.55,286
2022,Georgia,104,219,-3.99,106.7,100,110.6,318,68.6,99,-0.024,232,8.0,45,105.7,74,97.7,19,-2.35,232
2022,Rice,254,220,-4.15,105.6,125,109.7,299,67.5,148,0.01,151,-2.32,201,101.0,228,103.3,170,-7.26,335
2022,UC Davis,325,221,-4.24,97.9,268,102.1,161,67.1,183,0.014,145,-6.01,291,99.6,309,105.7,275,-6.92,328
2022,UT Arlington,342,222,-4.28,97.7,272,102.0,157,65.2,281,-0.027,238,0.64,130,102.3,178,101.6,115,10.44,8
2022,Kennesaw St.,140,223,-4.32,104.7,144,109.0,288,66.2,232,-0.116,353,-2.13,193,102.2,183,104.3,224,6.36,25
2022,Rider,256,224,-4.4,99.2,251,103.6,194,66.9,194,-0.01,200,-2.73,206,101.0,233,103.7,186,-4.83,296
2022,Cal Baptist,36,225,-4.41,98.8,256,103.2,186,67.4,156,-0.008,195,-5.02,267,99.7,306,104.7,243,-9.44,351
2022,George Washington,102,226,-4.46,99.3,248,103.8,203,68.9,83,0.043,83,0.45,132,103.0,155,102.5,133,-3.98,273
2022,James Madison,137,227,-4.66,102.6,185,107.3,264,68.8,87,0.076,36,-0.97,165,102.8,161,103.8,194,-0.08,158
2022,Harvard,114,228,-4.68,97.8,270,102.4,164,67.2,180,-0.045,284,-4.11,245,101.2,221,105.3,262,-4.77,294
2022,La Salle,145,229,-4.68,98.9,254,103.6,195,67.2,173,-0.005,190,0.14,140,103.0,151,102.9,152,-10.37,353
2022,Indiana St.,130,230,-4.78,98.3,264,103.0,181,69.2,69,-0.066,319,2.52,108,104.5,103,102.0,118,-0.13,159
2022,Quinnipiac,251,231,-4.96,102.9,176,107.9,277,68.8,90,-0.029,246,-3.77,237,99.7,302,103.5,178,-10.82,355
2022,San Diego,270,232,-5.01,96.3,298,101.3,141,65.6,262,0.09,26,0.96,126,103.2,142,102.3,124,-3.22,254
2022,Oregon St.,235,233,-5.36,105.4,127,110.8,320,66.6,210,-0.108,350,8.12,44,106.5,57,98.3,26,1.69,112
2022,Howard,121,234,-5.45,100.3,232,105.7,238,70.4,35,-0.058,307,-8.66,350,96.1,357,104.7,244,-2.37,233
2022,LIU,143,235,-5.51,99.7,244,105.2,225,72.4,6,0.033,109,-6.86,317,98.8,330,105.7,274,7.68,19
2022,Detroit Mercy,73,236,-5.57,105.6,124,111.2,325,64.9,296,-0.019,216,-4.37,253,100.9,238,105.3,259,3.93,55
2022,Purdue Fort Wayne,249,237,-5.67,98.6,260,104.3,212,68.4,106,0.077,35,-8.26,343,99.8,299,108.1,350,-7.49,337
2022,Marshall,167,238,-5.74,101.2,205,106.9,258,72.3,7,-0.017,212,-0.07,142,103.1,148,103.2,163,-0.77,179
2022,Siena,278,239,-5.77,98.1,266,103.9,205,66.3,225,0.111,12,-3.03,215,101.0,231,104.0,208,-4.61,289
2022,UMBC,332,240,-6.01,103.8,162,109.8,301,68.3,108,0.044,81,-7.19,323,99.8,297,107.0,328,-2.66,238
2022,The Citadel,318,241,-6.04,101.2,208,107.2,263,70.5,34,0.011,150,-0.69,157,104.4,105,105.1,255,-5.12,299
2022,High Point,116,242,-6.16,98.4,262,104.5,215,66.5,216,-0.025,236,-3.83,239,100.7,252,104.5,233,3.96,53
2022,New Hampshire,202,243,-6.32,103.0,172,109.4,293,62.3,348,-0.022,228,-8.32,344,98.6,337,106.9,321,-2.53,235
2022,Southeast Missouri St.,286,244,-6.41,104.1,154,110.5,315,71.8,14,-0.036,262,-4.49,257,99.8,301,104.2,219,-3.79,269
2022,Texas A&M Corpus Chris,314,245,-6.55,96.6,291,103.2,185,69.4,63,0.028,119,-10.92,358,98.3,341,109.2,358,-9.14,349
